performance_id,employee_id,review_period,performance_rating,training_hours,promotion_flag
PERF029503,EMP09017,2022-H2,5,28,0
PERF029504,EMP09017,2023-H1,5,80,0
PERF029505,EMP09017,2023-H2,4,39,0
PERF029506,EMP09017,2024-H1,5,39,0
PERF029507,EMP09017,2024-H2,5,64,0
PERF029508,EMP09018,2022-H1,4,38,0
PERF029509,EMP09018,2022-H2,3,68,0
PERF029510,EMP09018,2023-H1,3,56,0
PERF029511,EMP09018,2023-H2,5,49,0
PERF029512,EMP09018,2024-H1,5,38,0
PERF029513,EMP09018,2024-H2,4,20,0
PERF029514,EMP09019,2022-H2,5,5,0
PERF029515,EMP09019,2023-H1,3,9,0
PERF029516,EMP09019,2023-H2,4,7,1
PERF029517,EMP09019,2024-H1,5,24,0
PERF029518,EMP09020,2024-H1,2,16,0
PERF029519,EMP09020,2024-H2,1,13,0
PERF029520,EMP09021,2024-H2,5,36,0
PERF029521,EMP09022,2024-H1,5,56,0
PERF029522,EMP09022,2024-H2,5,79,0
PERF029523,EMP09023,2023-H1,5,66,0
PERF029524,EMP09023,2023-H2,5,61,1
PERF029525,EMP09023,2024-H1,5,61,0
PERF029526,EMP09023,2024-H2,5,28,0
PERF029527,EMP09024,2023-H1,4,69,0
PERF029528,EMP09024,2023-H2,5,38,0
PERF029529,EMP09024,2024-H1,5,60,0
PERF029530,EMP09024,2024-H2,5,43,0
PERF029531,EMP09025,2022-H1,4,54,0
PERF029532,EMP09025,2022-H2,4,66,0
PERF029533,EMP09025,2023-H1,3,39,0
PERF029534,EMP09025,2023-H2,4,25,0
PERF029535,EMP09025,2024-H1,5,47,0
PERF029536,EMP09025,2024-H2,5,29,0
PERF029537,EMP09026,2023-H1,3,46,0
PERF029538,EMP09026,2023-H2,3,61,0
PERF029539,EMP09026,2024-H1,5,46,0
PERF029540,EMP09026,2024-H2,4,23,1
PERF029541,EMP09027,2023-H2,3,26,0
PERF029542,EMP09027,2024-H1,2,29,0
PERF029543,EMP09028,2024-H2,1,38,0
PERF029544,EMP09029,2022-H2,5,23,1
PERF029545,EMP09029,2023-H1,4,44,0
PERF029546,EMP09029,2023-H2,5,58,0
PERF029547,EMP09029,2024-H1,4,62,0
PERF029548,EMP09029,2024-H2,5,73,0
PERF029549,EMP09030,2023-H2,3,28,0
PERF029550,EMP09030,2024-H1,3,15,0
PERF029551,EMP09030,2024-H2,3,29,0
PERF029552,EMP09031,2023-H2,3,61,0
PERF029553,EMP09031,2024-H1,4,64,0
PERF029554,EMP09031,2024-H2,4,47,0
PERF029555,EMP09032,2023-H1,2,27,0
PERF029556,EMP09032,2023-H2,1,27,0
PERF029557,EMP09032,2024-H1,1,34,0
PERF029558,EMP09032,2024-H2,3,77,0
PERF029559,EMP09033,2024-H2,3,68,0
PERF029560,EMP09034,2023-H1,5,28,0
PERF029561,EMP09034,2023-H2,5,61,1
PERF029562,EMP09034,2024-H1,4,43,0
PERF029563,EMP09034,2024-H2,5,56,0
PERF029564,EMP09035,2022-H2,2,18,0
PERF029565,EMP09035,2023-H1,2,14,0
PERF029566,EMP09035,2023-H2,2,28,0
PERF029567,EMP09036,2024-H1,4,39,0
PERF029568,EMP09036,2024-H2,3,24,0
PERF029569,EMP09037,2023-H1,3,78,0
PERF029570,EMP09037,2023-H2,2,33,0
PERF029571,EMP09037,2024-H1,2,73,0
PERF029572,EMP09037,2024-H2,3,77,0
PERF029573,EMP09038,2022-H1,3,78,0
PERF029574,EMP09038,2022-H2,3,67,0
PERF029575,EMP09038,2023-H1,3,69,0
PERF029576,EMP09038,2023-H2,2,29,0
PERF029577,EMP09038,2024-H1,3,32,0
PERF029578,EMP09038,2024-H2,3,63,0
PERF029579,EMP09039,2023-H2,3,35,0
PERF029580,EMP09039,2024-H1,3,78,0
PERF029581,EMP09039,2024-H2,2,55,0
PERF029582,EMP09040,2022-H2,4,46,1
PERF029583,EMP09040,2023-H1,4,57,0
PERF029584,EMP09040,2023-H2,3,71,0
PERF029585,EMP09040,2024-H1,4,27,0
PERF029586,EMP09040,2024-H2,5,44,0
PERF029587,EMP09041,2024-H2,3,46,0
PERF029588,EMP09042,2023-H1,3,6,0
PERF029589,EMP09043,2023-H1,4,7,0
PERF029590,EMP09043,2023-H2,3,10,0
PERF029591,EMP09043,2024-H1,4,6,0
PERF029592,EMP09044,2023-H1,4,22,0
PERF029593,EMP09044,2023-H2,5,25,0
PERF029594,EMP09044,2024-H1,3,27,0
PERF029595,EMP09045,2023-H1,3,24,0
PERF029596,EMP09045,2023-H2,2,54,0
PERF029597,EMP09045,2024-H1,3,43,0
PERF029598,EMP09045,2024-H2,2,64,0
PERF029599,EMP09046,2024-H1,4,52,0
PERF029600,EMP09046,2024-H2,5,51,0
PERF029601,EMP09047,2022-H2,1,8,0
PERF029602,EMP09047,2023-H1,3,12,0
PERF029603,EMP09047,2023-H2,1,16,0
PERF029604,EMP09048,2023-H1,3,21,0
PERF029605,EMP09048,2023-H2,3,30,0
PERF029606,EMP09048,2024-H1,2,19,0
PERF029607,EMP09048,2024-H2,3,29,0
PERF029608,EMP09049,2023-H1,3,22,0
PERF029609,EMP09049,2023-H2,3,5,0
PERF029610,EMP09049,2024-H1,3,15,0
PERF029611,EMP09049,2024-H2,4,20,0
PERF029612,EMP09050,2023-H2,2,57,0
PERF029613,EMP09050,2024-H1,2,31,0
PERF029614,EMP09050,2024-H2,2,33,0
PERF029615,EMP09051,2022-H2,4,71,0
PERF029616,EMP09051,2023-H1,4,34,0
PERF029617,EMP09051,2023-H2,3,73,0
PERF029618,EMP09051,2024-H1,4,45,0
PERF029619,EMP09051,2024-H2,4,60,0
PERF029620,EMP09052,2022-H2,5,39,0
PERF029621,EMP09052,2023-H1,5,56,0
PERF029622,EMP09052,2023-H2,5,63,0
PERF029623,EMP09052,2024-H1,5,24,0
PERF029624,EMP09052,2024-H2,5,66,0
PERF029625,EMP09053,2024-H2,2,79,0
PERF029626,EMP09054,2023-H1,5,36,0
PERF029627,EMP09054,2023-H2,5,72,0
PERF029628,EMP09054,2024-H1,5,72,0
PERF029629,EMP09054,2024-H2,5,50,0
PERF029630,EMP09055,2022-H1,1,71,0
PERF029631,EMP09055,2022-H2,2,37,0
PERF029632,EMP09055,2023-H1,2,34,0
PERF029633,EMP09055,2023-H2,2,47,0
PERF029634,EMP09055,2024-H1,1,77,0
PERF029635,EMP09055,2024-H2,3,78,0
PERF029636,EMP09056,2024-H1,5,27,0
PERF029637,EMP09057,2023-H1,3,4,0
PERF029638,EMP09058,2023-H2,4,44,0
PERF029639,EMP09058,2024-H1,4,66,0
PERF029640,EMP09058,2024-H2,4,68,0
PERF029641,EMP09059,2022-H1,4,70,0
PERF029642,EMP09059,2022-H2,5,61,0
PERF029643,EMP09059,2023-H1,5,61,0
PERF029644,EMP09059,2023-H2,5,67,0
PERF029645,EMP09059,2024-H1,5,64,0
PERF029646,EMP09059,2024-H2,5,80,0
PERF029647,EMP09060,2024-H1,5,30,0
PERF029648,EMP09061,2024-H1,3,23,0
PERF029649,EMP09061,2024-H2,4,15,0
PERF029650,EMP09062,2022-H1,3,21,0
PERF029651,EMP09062,2022-H2,3,33,0
PERF029652,EMP09062,2023-H1,2,23,0
PERF029653,EMP09062,2023-H2,4,51,0
PERF029654,EMP09062,2024-H1,3,79,0
PERF029655,EMP09062,2024-H2,4,47,0
PERF029656,EMP09063,2022-H1,3,45,0
PERF029657,EMP09063,2022-H2,4,47,1
PERF029658,EMP09063,2023-H1,4,26,0
PERF029659,EMP09063,2023-H2,5,32,0
PERF029660,EMP09063,2024-H1,4,40,0
PERF029661,EMP09063,2024-H2,4,65,0
PERF029662,EMP09064,2023-H1,5,22,0
PERF029663,EMP09064,2023-H2,5,9,0
PERF029664,EMP09064,2024-H1,4,15,0
PERF029665,EMP09065,2024-H1,5,69,0
PERF029666,EMP09065,2024-H2,5,39,0
PERF029667,EMP09066,2023-H2,5,73,0
PERF029668,EMP09066,2024-H1,5,63,0
PERF029669,EMP09066,2024-H2,4,45,0
PERF029670,EMP09067,2024-H2,5,39,0
PERF029671,EMP09068,2022-H2,4,61,0
PERF029672,EMP09068,2023-H1,4,51,0
PERF029673,EMP09068,2023-H2,4,47,0
PERF029674,EMP09068,2024-H1,5,32,0
PERF029675,EMP09068,2024-H2,4,62,0
PERF029676,EMP09069,2023-H2,2,5,0
PERF029677,EMP09069,2024-H1,2,5,0
PERF029678,EMP09070,2023-H2,5,67,0
PERF029679,EMP09070,2024-H1,4,39,0
PERF029680,EMP09070,2024-H2,4,51,0
PERF029681,EMP09071,2024-H2,2,63,0
PERF029682,EMP09072,2024-H2,5,77,0
PERF029683,EMP09073,2023-H2,5,54,0
PERF029684,EMP09073,2024-H1,4,47,0
PERF029685,EMP09073,2024-H2,4,61,1
PERF029686,EMP09074,2022-H1,4,52,0
PERF029687,EMP09074,2022-H2,5,48,0
PERF029688,EMP09074,2023-H1,4,27,0
PERF029689,EMP09074,2023-H2,4,43,0
PERF029690,EMP09074,2024-H1,4,67,0
PERF029691,EMP09074,2024-H2,5,66,1
PERF029692,EMP09075,2023-H1,5,13,0
PERF029693,EMP09075,2023-H2,5,19,0
PERF029694,EMP09075,2024-H1,5,15,0
PERF029695,EMP09076,2024-H2,3,52,0
PERF029696,EMP09077,2024-H2,4,57,1
PERF029697,EMP09078,2023-H2,3,22,0
PERF029698,EMP09078,2024-H1,2,28,0
PERF029699,EMP09078,2024-H2,1,29,0
PERF029700,EMP09079,2022-H1,5,68,0
PERF029701,EMP09079,2022-H2,4,24,0
PERF029702,EMP09079,2023-H1,5,66,0
PERF029703,EMP09079,2023-H2,5,73,1
PERF029704,EMP09079,2024-H1,5,77,0
PERF029705,EMP09079,2024-H2,5,43,1
PERF029706,EMP09080,2024-H2,4,60,0
PERF029707,EMP09081,2022-H2,4,54,0
PERF029708,EMP09081,2023-H1,4,55,0
PERF029709,EMP09081,2023-H2,4,80,1
PERF029710,EMP09081,2024-H1,3,27,0
PERF029711,EMP09081,2024-H2,4,53,0
PERF029712,EMP09082,2023-H1,3,74,0
PERF029713,EMP09082,2023-H2,3,72,0
PERF029714,EMP09082,2024-H1,2,31,0
PERF029715,EMP09082,2024-H2,2,39,0
PERF029716,EMP09083,2024-H2,1,21,0
PERF029717,EMP09084,2022-H1,2,7,0
PERF029718,EMP09085,2023-H2,3,60,0
PERF029719,EMP09085,2024-H1,1,49,0
PERF029720,EMP09085,2024-H2,3,50,0
PERF029721,EMP09086,2024-H2,1,21,0
PERF029722,EMP09087,2023-H1,5,14,0
PERF029723,EMP09087,2023-H2,5,19,0
PERF029724,EMP09087,2024-H1,5,8,0
PERF029725,EMP09088,2022-H2,2,44,0
PERF029726,EMP09088,2023-H1,2,57,0
PERF029727,EMP09088,2023-H2,3,78,0
PERF029728,EMP09088,2024-H1,3,37,0
PERF029729,EMP09088,2024-H2,3,38,0
PERF029730,EMP09089,2022-H1,5,74,0
PERF029731,EMP09089,2022-H2,5,63,0
PERF029732,EMP09089,2023-H1,5,77,0
PERF029733,EMP09089,2023-H2,5,53,0
PERF029734,EMP09089,2024-H1,5,50,0
PERF029735,EMP09089,2024-H2,4,24,0
PERF029736,EMP09090,2023-H2,3,76,0
PERF029737,EMP09090,2024-H1,3,48,0
PERF029738,EMP09090,2024-H2,2,37,0
PERF029739,EMP09091,2023-H1,5,63,0
PERF029740,EMP09091,2023-H2,5,29,0
PERF029741,EMP09091,2024-H1,5,75,0
PERF029742,EMP09091,2024-H2,5,44,0
PERF029743,EMP09092,2023-H2,3,26,0
PERF029744,EMP09092,2024-H1,1,51,0
PERF029745,EMP09092,2024-H2,1,78,0
PERF029746,EMP09093,2023-H1,4,70,0
PERF029747,EMP09093,2023-H2,4,33,0
PERF029748,EMP09093,2024-H1,4,48,0
PERF029749,EMP09093,2024-H2,4,35,0
PERF029750,EMP09094,2023-H1,2,61,0
PERF029751,EMP09094,2023-H2,2,73,0
PERF029752,EMP09094,2024-H1,2,21,0
PERF029753,EMP09094,2024-H2,3,57,0
PERF029754,EMP09095,2022-H2,3,42,0
PERF029755,EMP09095,2023-H1,3,31,0
PERF029756,EMP09095,2023-H2,3,56,0
PERF029757,EMP09095,2024-H1,4,26,0
PERF029758,EMP09095,2024-H2,4,51,0
PERF029759,EMP09096,2024-H1,5,74,0
PERF029760,EMP09096,2024-H2,4,57,0
PERF029761,EMP09097,2022-H1,4,27,0
PERF029762,EMP09097,2022-H2,4,59,0
PERF029763,EMP09097,2023-H1,4,35,0
PERF029764,EMP09097,2023-H2,5,24,0
PERF029765,EMP09097,2024-H1,3,78,0
PERF029766,EMP09097,2024-H2,4,29,0
PERF029767,EMP09098,2022-H2,3,36,0
PERF029768,EMP09098,2023-H1,3,42,0
PERF029769,EMP09098,2023-H2,3,68,0
PERF029770,EMP09098,2024-H1,2,50,0
PERF029771,EMP09098,2024-H2,2,77,0
PERF029772,EMP09099,2024-H2,1,55,0
PERF029773,EMP09100,2022-H2,5,4,0
PERF029774,EMP09100,2023-H1,5,20,0
PERF029775,EMP09101,2023-H2,4,27,0
PERF029776,EMP09101,2024-H1,5,45,0
PERF029777,EMP09101,2024-H2,4,79,0
PERF029778,EMP09102,2022-H2,3,25,0
PERF029779,EMP09102,2023-H1,3,17,0
PERF029780,EMP09102,2023-H2,4,5,0
PERF029781,EMP09102,2024-H1,5,9,0
PERF029782,EMP09102,2024-H2,5,24,0
PERF029783,EMP09103,2024-H1,4,51,0
PERF029784,EMP09103,2024-H2,5,62,0
PERF029785,EMP09104,2024-H2,4,7,1
PERF029786,EMP09105,2022-H1,5,72,0
PERF029787,EMP09105,2022-H2,5,70,0
PERF029788,EMP09105,2023-H1,5,37,0
PERF029789,EMP09105,2023-H2,5,48,0
PERF029790,EMP09105,2024-H1,5,30,0
PERF029791,EMP09105,2024-H2,5,29,0
PERF029792,EMP09106,2022-H1,1,7,0
PERF029793,EMP09106,2022-H2,1,14,0
PERF029794,EMP09106,2023-H1,1,19,0
PERF029795,EMP09106,2023-H2,3,20,0
PERF029796,EMP09106,2024-H1,2,9,0
PERF029797,EMP09106,2024-H2,2,4,0
PERF029798,EMP09107,2022-H1,4,21,0
PERF029799,EMP09107,2022-H2,4,12,0
PERF029800,EMP09107,2023-H1,3,18,0
PERF029801,EMP09107,2023-H2,3,21,0
PERF029802,EMP09108,2022-H1,5,49,0
PERF029803,EMP09108,2022-H2,4,79,0
PERF029804,EMP09108,2023-H1,3,40,0
PERF029805,EMP09108,2023-H2,3,21,0
PERF029806,EMP09108,2024-H1,4,74,0
PERF029807,EMP09108,2024-H2,3,46,0
PERF029808,EMP09109,2023-H2,1,28,0
PERF029809,EMP09109,2024-H1,1,26,0
PERF029810,EMP09109,2024-H2,2,60,0
PERF029811,EMP09110,2022-H1,4,55,0
PERF029812,EMP09110,2022-H2,4,75,0
PERF029813,EMP09110,2023-H1,5,29,0
PERF029814,EMP09110,2023-H2,4,53,0
PERF029815,EMP09110,2024-H1,5,42,0
PERF029816,EMP09110,2024-H2,3,42,0
PERF029817,EMP09111,2023-H1,4,77,0
PERF029818,EMP09111,2023-H2,3,48,0
PERF029819,EMP09111,2024-H1,3,55,0
PERF029820,EMP09111,2024-H2,3,40,0
PERF029821,EMP09112,2022-H1,5,56,0
PERF029822,EMP09112,2022-H2,5,41,1
PERF029823,EMP09112,2023-H1,5,49,0
PERF029824,EMP09112,2023-H2,5,79,0
PERF029825,EMP09112,2024-H1,5,42,0
PERF029826,EMP09112,2024-H2,5,20,0
PERF029827,EMP09113,2022-H2,3,19,0
PERF029828,EMP09113,2023-H1,2,10,0
PERF029829,EMP09113,2023-H2,2,26,0
PERF029830,EMP09113,2024-H1,3,27,0
PERF029831,EMP09113,2024-H2,3,20,0
PERF029832,EMP09114,2024-H1,4,33,0
PERF029833,EMP09114,2024-H2,3,36,0
PERF029834,EMP09115,2024-H2,2,79,0
PERF029835,EMP09116,2024-H2,2,45,0
PERF029836,EMP09117,2024-H2,4,34,0
PERF029837,EMP09118,2022-H1,5,41,0
PERF029838,EMP09118,2022-H2,4,43,1
PERF029839,EMP09118,2023-H1,4,45,0
PERF029840,EMP09118,2023-H2,4,71,0
PERF029841,EMP09118,2024-H1,5,64,0
PERF029842,EMP09118,2024-H2,5,40,0
PERF029843,EMP09119,2022-H1,3,18,0
PERF029844,EMP09119,2022-H2,4,5,0
PERF029845,EMP09119,2023-H1,3,6,0
PERF029846,EMP09119,2023-H2,4,23,0
PERF029847,EMP09119,2024-H1,4,14,0
PERF029848,EMP09120,2022-H1,4,13,0
PERF029849,EMP09120,2022-H2,3,7,0
PERF029850,EMP09120,2023-H1,3,30,0
PERF029851,EMP09120,2023-H2,3,13,0
PERF029852,EMP09121,2022-H1,5,34,0
PERF029853,EMP09121,2022-H2,5,39,0
PERF029854,EMP09121,2023-H1,4,39,0
PERF029855,EMP09121,2023-H2,5,37,0
PERF029856,EMP09121,2024-H1,5,65,0
PERF029857,EMP09121,2024-H2,4,38,0
PERF029858,EMP09122,2023-H2,2,12,0
PERF029859,EMP09122,2024-H1,2,5,0
PERF029860,EMP09122,2024-H2,1,30,0
PERF029861,EMP09123,2023-H1,1,14,0
PERF029862,EMP09123,2023-H2,1,9,0
PERF029863,EMP09123,2024-H1,2,7,0
PERF029864,EMP09124,2022-H2,4,43,0
PERF029865,EMP09124,2023-H1,3,80,0
PERF029866,EMP09124,2023-H2,3,41,0
PERF029867,EMP09124,2024-H1,3,80,0
PERF029868,EMP09124,2024-H2,3,62,0
PERF029869,EMP09125,2023-H2,4,72,0
PERF029870,EMP09125,2024-H1,5,22,0
PERF029871,EMP09125,2024-H2,4,71,0
PERF029872,EMP09126,2023-H2,5,60,0
PERF029873,EMP09126,2024-H1,5,22,0
PERF029874,EMP09126,2024-H2,3,47,0
PERF029875,EMP09127,2023-H2,3,73,0
PERF029876,EMP09127,2024-H1,2,72,0
PERF029877,EMP09127,2024-H2,3,28,0
PERF029878,EMP09128,2022-H2,5,58,0
PERF029879,EMP09128,2023-H1,5,74,0
PERF029880,EMP09128,2023-H2,5,39,0
PERF029881,EMP09128,2024-H1,4,71,0
PERF029882,EMP09128,2024-H2,5,63,0
PERF029883,EMP09129,2023-H1,2,11,0
PERF029884,EMP09129,2023-H2,3,20,0
PERF029885,EMP09129,2024-H1,2,8,0
PERF029886,EMP09129,2024-H2,2,27,0
PERF029887,EMP09130,2024-H2,4,77,0
PERF029888,EMP09131,2022-H1,3,37,0
PERF029889,EMP09131,2022-H2,4,49,0
PERF029890,EMP09131,2023-H1,3,68,0
PERF029891,EMP09131,2023-H2,4,28,0
PERF029892,EMP09131,2024-H1,2,37,0
PERF029893,EMP09131,2024-H2,3,32,0
PERF029894,EMP09132,2022-H1,5,21,0
PERF029895,EMP09132,2022-H2,5,61,0
PERF029896,EMP09132,2023-H1,5,63,0
PERF029897,EMP09132,2023-H2,5,68,0
PERF029898,EMP09132,2024-H1,5,52,0
PERF029899,EMP09132,2024-H2,5,69,0
PERF029900,EMP09133,2024-H2,4,37,0
PERF029901,EMP09134,2023-H1,2,12,0
PERF029902,EMP09134,2023-H2,2,16,0
PERF029903,EMP09134,2024-H1,2,13,0
PERF029904,EMP09134,2024-H2,1,29,0
PERF029905,EMP09135,2022-H2,4,48,0
PERF029906,EMP09135,2023-H1,5,78,0
PERF029907,EMP09135,2023-H2,4,23,0
PERF029908,EMP09135,2024-H1,4,72,0
PERF029909,EMP09135,2024-H2,4,40,0
PERF029910,EMP09136,2024-H2,5,52,1
PERF029911,EMP09137,2024-H2,5,66,0
PERF029912,EMP09138,2023-H2,5,52,0
PERF029913,EMP09138,2024-H1,4,33,0
PERF029914,EMP09138,2024-H2,4,64,0
PERF029915,EMP09139,2023-H1,2,21,0
PERF029916,EMP09139,2023-H2,2,12,0
PERF029917,EMP09139,2024-H1,2,24,0
PERF029918,EMP09140,2022-H1,3,66,0
PERF029919,EMP09140,2022-H2,2,40,0
PERF029920,EMP09140,2023-H1,2,47,0
PERF029921,EMP09140,2023-H2,1,51,0
PERF029922,EMP09140,2024-H1,2,68,0
PERF029923,EMP09140,2024-H2,2,66,0
PERF029924,EMP09141,2022-H2,2,13,0
PERF029925,EMP09141,2023-H1,2,15,0
PERF029926,EMP09142,2023-H1,4,5,0
PERF029927,EMP09142,2023-H2,4,14,0
PERF029928,EMP09142,2024-H1,4,8,0
PERF029929,EMP09142,2024-H2,4,13,1
PERF029930,EMP09143,2023-H1,4,33,0
PERF029931,EMP09143,2023-H2,5,50,0
PERF029932,EMP09143,2024-H1,3,35,0
PERF029933,EMP09143,2024-H2,5,40,1
PERF029934,EMP09144,2022-H1,3,29,0
PERF029935,EMP09144,2022-H2,4,16,0
PERF029936,EMP09144,2023-H1,4,16,0
PERF029937,EMP09144,2023-H2,4,6,0
PERF029938,EMP09145,2023-H1,3,20,0
PERF029939,EMP09145,2023-H2,3,30,0
PERF029940,EMP09146,2024-H1,5,58,0
PERF029941,EMP09146,2024-H2,3,53,0
PERF029942,EMP09147,2023-H1,3,4,0
PERF029943,EMP09147,2023-H2,2,4,0
PERF029944,EMP09148,2023-H2,2,63,0
PERF029945,EMP09148,2024-H1,2,44,0
PERF029946,EMP09148,2024-H2,3,38,0
PERF029947,EMP09149,2022-H1,4,47,0
PERF029948,EMP09149,2022-H2,5,66,0
PERF029949,EMP09149,2023-H1,5,73,0
PERF029950,EMP09149,2023-H2,4,50,0
PERF029951,EMP09149,2024-H1,4,75,0
PERF029952,EMP09149,2024-H2,4,53,0
PERF029953,EMP09150,2024-H2,2,65,0
PERF029954,EMP09151,2024-H2,4,36,0
PERF029955,EMP09152,2022-H1,2,16,0
PERF029956,EMP09152,2022-H2,2,27,0
PERF029957,EMP09153,2024-H1,5,80,0
PERF029958,EMP09153,2024-H2,3,79,0
PERF029959,EMP09154,2022-H2,4,34,0
PERF029960,EMP09154,2023-H1,4,62,0
PERF029961,EMP09154,2023-H2,4,61,0
PERF029962,EMP09154,2024-H1,3,49,0
PERF029963,EMP09154,2024-H2,4,58,0
PERF029964,EMP09155,2023-H1,3,5,0
PERF029965,EMP09155,2023-H2,3,9,0
PERF029966,EMP09155,2024-H1,2,25,0
PERF029967,EMP09156,2023-H1,2,65,0
PERF029968,EMP09156,2023-H2,2,78,0
PERF029969,EMP09156,2024-H1,2,26,0
PERF029970,EMP09156,2024-H2,1,74,0
PERF029971,EMP09157,2023-H2,4,74,0
PERF029972,EMP09157,2024-H1,5,68,0
PERF029973,EMP09157,2024-H2,4,77,0
PERF029974,EMP09158,2024-H1,2,53,0
PERF029975,EMP09158,2024-H2,3,52,0
PERF029976,EMP09159,2023-H1,5,22,0
PERF029977,EMP09159,2023-H2,3,8,0
PERF029978,EMP09160,2023-H2,5,76,0
PERF029979,EMP09160,2024-H1,5,48,0
PERF029980,EMP09160,2024-H2,4,49,0
PERF029981,EMP09161,2024-H2,1,10,0
PERF029982,EMP09162,2023-H2,3,33,0
PERF029983,EMP09162,2024-H1,2,59,0
PERF029984,EMP09162,2024-H2,2,55,0
PERF029985,EMP09163,2022-H1,3,6,0
PERF029986,EMP09163,2022-H2,3,28,0
PERF029987,EMP09163,2023-H1,3,8,0
PERF029988,EMP09163,2023-H2,3,8,0
PERF029989,EMP09163,2024-H1,2,25,0
PERF029990,EMP09163,2024-H2,3,11,0
PERF029991,EMP09164,2024-H2,2,22,0
PERF029992,EMP09165,2022-H1,3,41,0
PERF029993,EMP09165,2022-H2,2,71,0
PERF029994,EMP09165,2023-H1,4,54,0
PERF029995,EMP09165,2023-H2,2,33,0
PERF029996,EMP09165,2024-H1,3,70,0
PERF029997,EMP09165,2024-H2,3,25,0
PERF029998,EMP09166,2024-H1,5,28,0
PERF029999,EMP09166,2024-H2,4,44,0
PERF030000,EMP09167,2023-H1,1,7,0
PERF030001,EMP09167,2023-H2,2,13,0
PERF030002,EMP09167,2024-H1,3,13,0
PERF030003,EMP09167,2024-H2,3,7,0
PERF030004,EMP09168,2022-H1,2,29,0
PERF030005,EMP09168,2022-H2,2,10,0
PERF030006,EMP09168,2023-H1,2,4,0
PERF030007,EMP09168,2023-H2,2,25,0
PERF030008,EMP09168,2024-H1,2,22,0
PERF030009,EMP09168,2024-H2,2,29,0
PERF030010,EMP09169,2023-H1,4,57,0
PERF030011,EMP09169,2023-H2,5,20,1
PERF030012,EMP09169,2024-H1,4,79,0
PERF030013,EMP09169,2024-H2,5,39,0
PERF030014,EMP09170,2022-H2,2,42,0
PERF030015,EMP09170,2023-H1,3,36,0
PERF030016,EMP09170,2023-H2,3,31,0
PERF030017,EMP09170,2024-H1,4,66,0
PERF030018,EMP09170,2024-H2,2,37,0
PERF030019,EMP09171,2024-H1,3,70,0
PERF030020,EMP09171,2024-H2,3,77,0
PERF030021,EMP09172,2022-H2,3,9,0
PERF030022,EMP09172,2023-H1,2,29,0
PERF030023,EMP09172,2023-H2,2,12,0
PERF030024,EMP09173,2023-H1,3,5,0
PERF030025,EMP09173,2023-H2,3,24,0
PERF030026,EMP09173,2024-H1,3,22,0
PERF030027,EMP09173,2024-H2,3,8,0
PERF030028,EMP09174,2023-H2,5,26,0
PERF030029,EMP09174,2024-H1,4,43,0
PERF030030,EMP09174,2024-H2,4,42,0
PERF030031,EMP09175,2022-H2,5,21,0
PERF030032,EMP09175,2023-H1,5,69,0
PERF030033,EMP09175,2023-H2,5,39,0
PERF030034,EMP09175,2024-H1,5,35,0
PERF030035,EMP09175,2024-H2,5,55,0
PERF030036,EMP09176,2023-H1,3,44,0
PERF030037,EMP09176,2023-H2,3,61,0
PERF030038,EMP09176,2024-H1,3,51,0
PERF030039,EMP09176,2024-H2,4,66,0
PERF030040,EMP09177,2023-H2,2,27,0
PERF030041,EMP09177,2024-H1,3,18,0
PERF030042,EMP09177,2024-H2,3,11,0
PERF030043,EMP09178,2022-H1,2,41,0
PERF030044,EMP09178,2022-H2,4,69,0
PERF030045,EMP09178,2023-H1,2,59,0
PERF030046,EMP09178,2023-H2,3,63,0
PERF030047,EMP09178,2024-H1,2,75,0
PERF030048,EMP09178,2024-H2,4,74,0
PERF030049,EMP09179,2023-H1,5,31,0
PERF030050,EMP09179,2023-H2,5,60,0
PERF030051,EMP09179,2024-H1,5,64,0
PERF030052,EMP09179,2024-H2,5,64,0
PERF030053,EMP09180,2024-H2,4,31,0
PERF030054,EMP09181,2024-H2,5,26,0
PERF030055,EMP09182,2022-H1,3,37,0
PERF030056,EMP09182,2022-H2,3,57,0
PERF030057,EMP09182,2023-H1,3,61,0
PERF030058,EMP09182,2023-H2,2,79,0
PERF030059,EMP09182,2024-H1,3,70,0
PERF030060,EMP09182,2024-H2,3,22,0
PERF030061,EMP09183,2022-H2,4,59,1
PERF030062,EMP09183,2023-H1,5,59,0
PERF030063,EMP09183,2023-H2,4,31,0
PERF030064,EMP09183,2024-H1,4,23,0
PERF030065,EMP09183,2024-H2,5,46,0
PERF030066,EMP09184,2023-H1,2,20,0
PERF030067,EMP09184,2023-H2,3,27,0
PERF030068,EMP09185,2023-H1,5,38,0
PERF030069,EMP09185,2023-H2,5,51,1
PERF030070,EMP09185,2024-H1,5,45,0
PERF030071,EMP09185,2024-H2,5,66,0
PERF030072,EMP09186,2024-H1,5,67,0
PERF030073,EMP09186,2024-H2,4,52,0
PERF030074,EMP09187,2024-H1,1,24,0
PERF030075,EMP09187,2024-H2,3,21,0
PERF030076,EMP09188,2022-H1,5,57,0
PERF030077,EMP09188,2022-H2,4,24,0
PERF030078,EMP09188,2023-H1,4,74,0
PERF030079,EMP09188,2023-H2,5,55,0
PERF030080,EMP09188,2024-H1,5,65,0
PERF030081,EMP09188,2024-H2,5,21,0
PERF030082,EMP09189,2024-H2,3,68,0
PERF030083,EMP09190,2022-H1,5,45,0
PERF030084,EMP09190,2022-H2,5,52,0
